year,month,day,Temperatura,temp_25,temp_50,temp_75,temp_max,temp_mean,temp_min,temp_skew,temp_std,temp_var
2013,3,28,22.5095833333,19.5,21.5,19.5,28.3,22.5095833333,18.7,0.352446416689,3.00510836037,9.03067625755
2013,3,29,21.8921527778,19.9,21.3,19.9,26.5,21.8921527778,18.9,0.558066999263,2.34421816586,5.49535880917
2013,3,30,22.87375,20.5,21.8,20.5,27.5,22.87375,19.0,0.336004026383,2.75638972741,7.5976843294
2013,3,31,23.9664930556,20.7,23.0,20.7,29.6,23.9664930556,19.5,0.282499495895,3.43912268314,11.8275648297
2013,4,1,24.2077083333,21.6,24.2,21.6,28.2,24.2077083333,20.0,-0.0480095067324,2.71139776829,7.35167785789
2013,4,2,22.3535069444,20.7,21.6,20.7,28.2,22.3535069444,18.1,0.42813262068,2.48394004726,6.1699581584
2013,4,3,22.7105902778,20.5,22.1,20.5,27.6,22.7105902778,19.7,0.443937609513,2.31426386417,5.35581723298
2013,4,4,23.1269444444,20.3,22.6,20.3,28.6,23.1269444444,18.8,0.241905963015,3.10020001547,9.6112401359
2013,4,5,22.8717708333,20.9,22.1,20.9,29.4,22.8717708333,20.0,0.88851318321,2.40880002715,5.8023175708
2013,4,6,22.6610763889,20.4,22.1,20.4,28.2,22.6610763889,19.6,0.391939443155,2.30211263996,5.29972260709
2013,4,7,23.23375,20.2,22.3,20.2,28.9,23.23375,19.6,0.395786742103,3.062177044,9.37692824878
2013,4,8,24.4700191275,20.9,26.4,20.9,27.5,24.4700191275,19.8,-0.427722462414,2.98551475111,8.91329832912
2013,4,9,26.4918905948,26.5,26.7094867094,26.5,30.6,26.4918905948,21.7,-0.436216889729,2.1876259581,4.78570733255
2013,4,10,22.7786111111,21.2,22.1,21.2,27.4,22.7786111111,20.7,0.746309441279,1.82834203785,3.34283460737
2013,4,11,21.8125694444,20.3,21.1,20.3,29.6,21.8125694444,17.1,0.875048076633,3.09604352019,9.58548547892
2013,4,12,22.9588194444,20.2,22.5,20.2,27.2,22.9588194444,19.8,0.174817882845,2.48744033635,6.18735942688
2013,4,13,23.7528819444,21.3,23.2,21.3,29.4,23.7528819444,19.7,0.397394969321,2.88073552414,8.29863716002
2013,4,14,23.04375,21.4,22.2,21.4,27.8,23.04375,20.0,0.518402168664,2.16629072753,4.69281551618
2013,4,15,22.6690277778,20.7,22.0,20.7,29.0,22.6690277778,19.5,0.724614864083,2.37837930383,5.65668811289
2013,4,16,23.6411111111,19.9,23.0,19.9,30.4,23.6411111111,18.6,0.23073432925,3.7725616153,14.2322211412
2013,4,17,22.6121180556,21.0,22.0,21.0,27.8,22.6121180556,19.4,0.612449036157,2.20717306829,4.87161295339
2013,4,18,20.3745138889,18.7,19.4,18.7,26.7,20.3745138889,17.4,1.10076536615,2.44202758403,5.96349872114
2013,4,19,19.7608333333,18.0,18.3,18.0,24.8,19.7608333333,17.5,0.796846970817,2.33227910597,5.43952582812
2013,4,20,19.9240277778,17.6,19.1,17.6,27.2,19.9240277778,17.0,0.981395316433,2.88396017574,8.31722629527
2013,4,21,20.1004861111,17.8,19.8,17.8,24.5,20.1004861111,17.2,0.347816919152,2.26982582,5.15210925315
2013,4,22,21.0595138889,19.3,20.1,19.3,28.0,21.0595138889,18.1,1.181567772,2.68740527053,7.22214708806
2013,4,23,21.8225694444,19.3,21.6,19.3,27.8,21.8225694444,18.0,0.395713488178,2.80147837635,7.84828109316
2013,4,24,22.0908333333,19.4,21.2,19.4,28.5,22.0908333333,18.3,0.401154092368,2.97401988924,8.8447943016
2013,4,25,22.6482638889,19.8,22.1,19.8,28.4,22.6482638889,18.1,0.393695560499,2.99661586773,8.97970665875
2013,4,26,20.8886111111,18.0,20.4,18.0,27.4,20.8886111111,17.6,0.68687302156,3.13780673923,9.84583113273
2013,4,27,20.8324305556,18.1,20.4,18.1,27.1,20.8324305556,16.9,0.513234315631,2.99149309199,8.94903091943
2013,4,28,21.2513194444,19.3,19.9,19.3,27.7,21.2513194444,18.6,1.07324288174,2.61908554628,6.85960909872
2013,4,29,20.2481944444,18.6,20.7,18.6,22.8,20.2481944444,17.3,-0.102207568714,1.71700713028,2.94811348545
2013,4,30,21.1402777778,18.0,21.2,18.0,27.8,21.1402777778,17.4,0.631596157341,3.341023039,11.1624349471
2013,5,1,20.7647916667,18.9,20.7,18.9,25.3,20.7647916667,18.5,0.650273333864,1.82145825426,3.31771017199
2013,5,2,20.7732986111,19.3,20.3,19.3,25.6,20.7732986111,18.9,1.02782943449,1.71938305372,2.95627808543
2013,5,3,21.0663194444,18.475,20.9,18.475,26.6,21.0663194444,16.9,0.31401211018,3.01885803838,9.11350385588
2013,5,4,21.1534027778,18.7,19.2,18.7,29.0,21.1534027778,17.3,0.95186019596,3.67058280497,13.4731781281
